Block,60,1,145.5,4.71,0,0,300,300,300
Tree,-71.99,20.18,49.05,0,4.97,0,28.48,64.35,28.48
Block,-29,1,396,4.71,0,0,300,300,300
Block,66,1,101.5,4.71,0,0,300,300,300
Block,7,-13,387,4.71,0,0,300,300,300
Block,56,-13,417,4.71,0,0,300,300,300
Block,-45,1,45.5,4.71,0,0,300,300,300
Block,-47,1,417,4.71,0,0,300,300,300
Block,39,1,107,4.71,0,0,300,300,300
Block,35,-13,405,4.71,0,0,300,300,300
Block,-60,1,-22.5,4.71,0,0,300,300,300
Block,42,1,107,4.71,0,0,300,300,300
Block,-56,1,378.5,4.71,0,0,300,300,300
Block,-45,1,-13.5,4.71,0,0,300,300,300
Block,-26,1,505.5,4.71,0,0,300,300,300
Block,62,-13,375.5,4.71,0,0,300,300,300
Block,16,1,-28.5,4.71,0,0,300,300,300
Block,54,1,166.5,4.71,0,0,300,300,300
Block,-29,1,428.5,4.71,0,0,300,300,300
Block,-35,1,443.5,4.71,0,0,300,300,300
Block,-11,1,90,4.71,0,0,300,300,300
Block,-17,1,384.5,4.71,0,0,300,300,300
Block,51,1,110,4.71,0,0,300,300,300
Block,56,-13,422.5,4.71,0,0,300,300,300
Block,31,1,335.5,4.71,0,0,300,300,300
Block,-14,1,22,4.71,0,0,300,300,300
Block,-5,1,84,4.71,0,0,300,300,300
Block,-20,1,402,4.71,0,0,300,300,300
Block,22,1,84,4.71,0,0,300,300,300
Block,-51,1,-10.5,4.71,0,0,300,300,300
Block,-5,-13,511.5,4.71,0,0,300,300,300
Block,10,-13,449.5,4.71,0,0,300,300,300
Block,-5,1,63.5,4.71,0,0,300,300,300
Block,-1,1,137,4.71,0,0,300,300,300
Block,68,-13,473,4.71,0,0,300,300,300
Block,-8,1,338.5,4.71,0,0,300,300,300
Block,19,1,359,4.71,0,0,300,300,300
Grass,51.55,-2.73,434.77,0,0,0,11,11,11
Block,41,-13,405,4.71,0,0,300,300,300
Block,13,1,16,4.71,0,0,300,300,300
Block,-8,1,249.5,4.71,0,0,300,300,300
Block,-2,1,4,4.71,0,0,300,300,300
Block,-21,1,16,4.71,0,0,300,300,300
Block,-50,1,440.5,4.71,0,0,300,300,300
Block,47,-13,411,4.71,0,0,300,300,300
Block,10,-13,378.5,4.71,0,0,300,300,300
Block,-30,1,78,4.71,0,0,300,300,300
Block,-33,1,1,4.71,0,0,300,300,300
Block,-33,1,-19.5,4.71,0,0,300,300,300
Block,-33,1,7,4.71,0,0,300,300,300
Block,-38,1,508.5,4.71,0,0,300,300,300
Block,71,-13,482,4.71,0,0,300,300,300
Block,11,1,190,4.71,0,0,300,300,300
Block,-53,1,399,4.71,0,0,300,300,300
Block,68,-13,378.5,4.71,0,0,300,300,300
Block,-11,-13,464,4.71,0,0,300,300,300
Block,-38,1,405,4.71,0,0,300,300,300
Block,-32,1,384.5,4.71,0,0,300,300,300
Block,-23,1,378.5,4.71,0,0,300,300,300
Block,53,-13,431.5,4.71,0,0,300,300,300
Block,47,-13,402,4.71,0,0,300,300,300
Block,4,1,362,4.71,0,0,300,300,300
Block,-51,1,90,4.71,0,0,300,300,300
Block,-33,1,-25.5,4.71,0,0,300,300,300
Block,-45,1,-25.5,4.71,0,0,300,300,300
Block,1,-13,422.5,4.71,0,0,300,300,300
Block,-27,1,54.5,4.71,0,0,300,300,300
Block,53,-13,428.5,4.71,0,0,300,300,300
Block,77,-13,420,4.71,0,0,300,300,300
Block,23,1,145.5,4.71,0,0,300,300,300
Block,-20,1,493.5,4.71,0,0,300,300,300
Block,-27,1,66.5,4.71,0,0,300,300,300
Block,-50,1,458,4.71,0,0,300,300,300
Block,62,-13,455.5,4.71,0,0,300,300,300
Block,25,-13,511.5,4.71,0,0,300,300,300
Block,-33,1,90,4.71,0,0,300,300,300
Block,50,-13,470,4.71,0,0,300,300,300
Block,-16,1,222.5,4.71,0,0,300,300,300
Block,25,1,317.5,4.71,0,0,300,300,300
Block,4,1,-22.5,4.71,0,0,300,300,300
Block,-14,1,-49,4.71,0,0,300,300,300
Block,-57,1,-2,4.71,0,0,300,300,300
Block,-38,1,488,4.71,0,0,300,300,300
Block,38,-13,428.5,4.71,0,0,300,300,300
Block,4,-13,452.5,4.71,0,0,300,300,300
Block,-50,1,449.5,4.71,0,0,300,300,300
Block,28,1,368,4.71,0,0,300,300,300
Block,69,1,119,4.71,0,0,300,300,300
Block,-17,1,-7.5,4.71,0,0,300,300,300
Block,-4,1,228.5,4.71,0,0,300,300,300
Block,10,-13,425.5,4.71,0,0,300,300,300
Block,10,-13,461,4.71,0,0,300,300,300
Block,16,-13,491,4.71,0,0,300,300,300
Block,23,1,196,4.71,0,0,300,300,300
Block,-50,1,408,4.71,0,0,300,300,300
Block,25,1,10,4.71,0,0,300,300,300
Block,-2,1,276.5,4.71,0,0,300,300,300
Block,-2,-13,467,4.71,0,0,300,300,300
Block,-23,1,414,4.71,0,0,300,300,300
Block,4,-13,470,4.71,0,0,300,300,300
Block,66,1,231.5,4.71,0,0,300,300,300
Block,22,-13,393,4.71,0,0,300,300,300
Block,13,-13,467,4.71,0,0,300,300,300
Block,59,-13,488,4.71,0,0,300,300,300
Block,31,-13,396,4.71,0,0,300,300,300
Block,25,-13,396,4.71,0,0,300,300,300
Block,10,-13,417,4.71,0,0,300,300,300
Grass,-1.45,-2.73,495.77,0,0,0,11,11,11
Block,-54,1,45.5,4.71,0,0,300,300,300
Block,-24,1,48.5,4.71,0,0,300,300,300
Block,-7,1,213.5,4.71,0,0,300,300,300
Block,-29,1,505.5,4.71,0,0,300,300,300
Block,-48,1,13,4.71,0,0,300,300,300
Block,69,1,98.5,4.71,0,0,300,300,300
Block,66,1,98.5,4.71,0,0,300,300,300
Block,-42,1,-37.5,4.71,0,0,300,300,300
Block,48,1,128,4.71,0,0,300,300,300
Block,1,-13,396,4.71,0,0,300,300,300
Block,-45,1,10,4.71,0,0,300,300,300
Block,-60,1,57.5,4.71,0,0,300,300,300
Block,-63,1,72,4.71,0,0,300,300,300
Block,1,1,371,4.71,0,0,300,300,300
Block,-11,1,48.5,4.71,0,0,300,300,300
Block,22,1,-46,4.71,0,0,300,300,300
Block,22,1,255.5,4.71,0,0,300,300,300
Block,13,1,10,4.71,0,0,300,300,300
Block,28,-13,452.5,4.71,0,0,300,300,300
Block,41,-13,393,4.71,0,0,300,300,300
Block,7,1,294,4.71,0,0,300,300,300
Block,7,-13,511.5,4.71,0,0,300,300,300
Block,59,-13,405,4.71,0,0,300,300,300
Block,-44,1,431.5,4.71,0,0,300,300,300
Block,-2,-13,434.5,4.71,0,0,300,300,300
Block,22,1,323.5,4.71,0,0,300,300,300
Block,23,1,122,4.71,0,0,300,300,300
Block,16,1,-7.5,4.71,0,0,300,300,300
Block,7,1,261.5,4.71,0,0,300,300,300
Block,7,-13,414,4.71,0,0,300,300,300
Block,-8,1,4,4.71,0,0,300,300,300
Block,-17,1,-31.5,4.71,0,0,300,300,300
Block,77,-13,508.5,4.71,0,0,300,300,300
Block,-41,1,387,4.71,0,0,300,300,300
Block,4,1,350,4.71,0,0,300,300,300
Block,-8,1,362,4.71,0,0,300,300,300
Block,50,-13,458,4.71,0,0,300,300,300
Block,-42,1,-16.5,4.71,0,0,300,300,300
Block,16,1,-25.5,4.71,0,0,300,300,300
Block,-8,1,306,4.71,0,0,300,300,300
Block,59,-13,393,4.71,0,0,300,300,300
Block,57,1,122,4.71,0,0,300,300,300
Block,53,-13,402,4.71,0,0,300,300,300
Block,25,-13,514.5,4.71,0,0,300,300,300
Block,16,1,267.5,4.71,0,0,300,300,300
Block,10,1,-28.5,4.71,0,0,300,300,300
Block,-10,1,205,4.71,0,0,300,300,300
Block,57,1,151.5,4.71,0,0,300,300,300
Block,-54,1,33.5,4.71,0,0,300,300,300
Block,28,1,291,4.71,0,0,300,300,300
Block,-13,1,181,4.71,0,0,300,300,300
Block,4,-13,493.5,4.71,0,0,300,300,300
Block,-24,1,-40,4.71,0,0,300,300,300
Block,19,1,-13.5,4.71,0,0,300,300,300
Block,-30,1,13,4.71,0,0,300,300,300
Block,16,1,362,4.71,0,0,300,300,300
Block,17,1,193,4.71,0,0,300,300,300
Block,-1,1,131,4.71,0,0,300,300,300
Block,1,1,-7.5,4.71,0,0,300,300,300
Block,48,1,184,4.71,0,0,300,300,300
Block,30,1,205,4.71,0,0,300,300,300
Tree,-56,13,456,0,0,0,28.48,64.35,28.48
Block,-5,-13,378.5,4.71,0,0,300,300,300
Block,16,1,300,4.71,0,0,300,300,300
Block,10,-13,381.5,4.71,0,0,300,300,300
Block,38,-13,408,4.71,0,0,300,300,300
Block,25,1,45.5,4.71,0,0,300,300,300
Block,-5,-13,505.5,4.71,0,0,300,300,300
Block,13,1,-49,4.71,0,0,300,300,300
Block,-7,1,142.5,4.71,0,0,300,300,300
Block,35,-13,496.5,4.71,0,0,300,300,300
Block,10,1,33.5,4.71,0,0,300,300,300
Block,57,1,137,4.71,0,0,300,300,300
Block,-11,-13,493.5,4.71,0,0,300,300,300
Grass,-52.45,6.27,49.77,0,0,0,11,11,11
Block,51,1,202,4.71,0,0,300,300,300
Block,7,-13,402,4.71,0,0,300,300,300
Block,-8,1,335.5,4.71,0,0,300,300,300
Block,23,1,216.5,4.71,0,0,300,300,300
Block,4,1,90,4.71,0,0,300,300,300
Block,-26,1,378.5,4.71,0,0,300,300,300
Block,-4,1,216.5,4.71,0,0,300,300,300
Block,-5,-13,425.5,4.71,0,0,300,300,300
Block,-57,1,-43,4.71,0,0,300,300,300
Block,-5,1,75,4.71,0,0,300,300,300
Block,22,1,-49,4.71,0,0,300,300,300
Block,11,1,139.5,4.71,0,0,300,300,300
Block,5,1,199,4.71,0,0,300,300,300
Block,-45,1,51.5,4.71,0,0,300,300,300
Block,-29,1,485,4.71,0,0,300,300,300
Block,-2,-13,422.5,4.71,0,0,300,300,300
Block,25,1,279,4.71,0,0,300,300,300
Block,-57,1,66.5,4.71,0,0,300,300,300
Block,10,1,252.5,4.71,0,0,300,300,300
Block,17,1,134,4.71,0,0,300,300,300
Block,4,1,13,4.71,0,0,300,300,300
Block,-24,1,66.5,4.71,0,0,300,300,300
Block,-45,1,78,4.71,0,0,300,300,300
Block,-42,1,-7.5,4.71,0,0,300,300,300
Block,-60,1,10,4.71,0,0,300,300,300
Block,-14,1,473,4.71,0,0,300,300,300
Block,-30,1,42.5,4.71,0,0,300,300,300
Block,66,1,134,4.71,0,0,300,300,300
Block,-1,1,125,4.71,0,0,300,300,300
Block,-26,1,449.5,4.71,0,0,300,300,300
Block,-26,1,476,4.71,0,0,300,300,300
Block,-53,1,408,4.71,0,0,300,300,300
Block,-7,1,119,4.71,0,0,300,300,300
Block,19,1,-22.5,4.71,0,0,300,300,300
Block,-11,-13,485,4.71,0,0,300,300,300
Block,59,-13,443.5,4.71,0,0,300,300,300
Block,5,1,157.5,4.71,0,0,300,300,300
Block,-48,1,19,4.71,0,0,300,300,300
Block,20,1,228.5,4.71,0,0,300,300,300
Block,28,1,312,4.71,0,0,300,300,300
Block,-16,1,219.5,4.71,0,0,300,300,300
Block,-63,1,36.5,4.71,0,0,300,300,300
Block,-10,1,222.5,4.71,0,0,300,300,300
Block,-30,1,48.5,4.71,0,0,300,300,300
Block,-35,1,455.5,4.71,0,0,300,300,300
Block,25,1,81,4.71,0,0,300,300,300
Block,7,1,-40,4.71,0,0,300,300,300
Block,-2,-13,464,4.71,0,0,300,300,300
Block,54,1,151.5,4.71,0,0,300,300,300
Block,28,1,362,4.71,0,0,300,300,300
Block,22,1,252.5,4.71,0,0,300,300,300
Block,16,1,241,4.71,0,0,300,300,300
Block,44,-13,437.5,4.71,0,0,300,300,300
Block,42,1,119,4.71,0,0,300,300,300
Block,31,-13,446.5,4.71,0,0,300,300,300
Block,35,-13,467,4.71,0,0,300,300,300
Block,-2,1,255.5,4.71,0,0,300,300,300
Block,-16,1,213.5,4.71,0,0,300,300,300
Block,13,1,-19.5,4.71,0,0,300,300,300
Block,-36,1,-10.5,4.71,0,0,300,300,300
Block,69,1,222.5,4.71,0,0,300,300,300
Block,1,1,341.5,4.71,0,0,300,300,300
Block,-10,1,125,4.71,0,0,300,300,300
Block,-24,1,-4.5,4.71,0,0,300,300,300
Block,45,1,139.5,4.71,0,0,300,300,300
Block,-24,1,81,4.71,0,0,300,300,300
Block,-35,1,514.5,4.71,0,0,300,300,300
Block,33,1,104,4.71,0,0,300,300,300
Block,-8,1,-28.5,4.71,0,0,300,300,300
Block,66,1,210.5,4.71,0,0,300,300,300
Block,-51,1,-49,4.71,0,0,300,300,300
Block,-8,1,347.5,4.71,0,0,300,300,300
Block,-8,1,353,4.71,0,0,300,300,300
Block,25,1,1,4.71,0,0,300,300,300
Block,-2,1,297,4.71,0,0,300,300,300
Block,-57,1,78,4.71,0,0,300,300,300
Block,-27,1,48.5,4.71,0,0,300,300,300
Block,-20,1,399,4.71,0,0,300,300,300
Block,-54,1,-25.5,4.71,0,0,300,300,300
Block,48,1,104,4.71,0,0,300,300,300
Block,-2,1,264.5,4.71,0,0,300,300,300
Block,60,1,187,4.71,0,0,300,300,300
Block,13,1,252.5,4.71,0,0,300,300,300
Block,-57,1,39.5,4.71,0,0,300,300,300
Block,-54,1,-31.5,4.71,0,0,300,300,300
Block,39,1,228.5,4.71,0,0,300,300,300
Block,-48,1,39.5,4.71,0,0,300,300,300
Block,45,1,187,4.71,0,0,300,300,300
Block,-60,1,81,4.71,0,0,300,300,300
Block,4,1,60.5,4.71,0,0,300,300,300
Block,53,-13,476,4.71,0,0,300,300,300
Block,-2,1,-4.5,4.71,0,0,300,300,300
Block,1,-13,455.5,4.71,0,0,300,300,300
Block,-32,1,488,4.71,0,0,300,300,300
Block,8,1,166.5,4.71,0,0,300,300,300
Block,-7,1,175,4.71,0,0,300,300,300
Block,77,-13,476,4.71,0,0,300,300,300
Block,-5,1,371,4.71,0,0,300,300,300
Block,4,1,-34.5,4.71,0,0,300,300,300
Block,30,1,104,4.71,0,0,300,300,300
Block,22,1,69,4.71,0,0,300,300,300
Block,65,-13,455.5,4.71,0,0,300,300,300
Block,8,1,92.5,4.71,0,0,300,300,300
Block,44,-13,499.5,4.71,0,0,300,300,300
Block,-11,1,36.5,4.71,0,0,300,300,300
Block,-16,1,148.5,4.71,0,0,300,300,300
Block,-2,1,28,4.71,0,0,300,300,300
Block,10,1,28,4.71,0,0,300,300,300
Block,20,1,181,4.71,0,0,300,300,300
Block,39,1,175,4.71,0,0,300,300,300
Block,-35,1,467,4.71,0,0,300,300,300
Block,-2,1,-13.5,4.71,0,0,300,300,300
Block,-29,1,502.5,4.71,0,0,300,300,300
Block,35,-13,511.5,4.71,0,0,300,300,300
Block,56,-13,381.5,4.71,0,0,300,300,300
Block,56,-13,396,4.71,0,0,300,300,300
Block,4,1,320.5,4.71,0,0,300,300,300
Block,20,1,202,4.71,0,0,300,300,300
Block,-27,1,36.5,4.71,0,0,300,300,300
Tree,31,13,457,0,0,0,28.48,64.35,28.48
Block,4,1,-2,4.71,0,0,300,300,300
Block,-54,1,66.5,4.71,0,0,300,300,300
Block,4,1,-31.5,4.71,0,0,300,300,300
Block,68,-13,485,4.71,0,0,300,300,300
Block,19,1,326.5,4.71,0,0,300,300,300
Block,-21,1,-46,4.71,0,0,300,300,300
Block,20,1,172.5,4.71,0,0,300,300,300
Block,62,-13,405,4.71,0,0,300,300,300
Block,4,1,10,4.71,0,0,300,300,300
Block,-50,1,422.5,4.71,0,0,300,300,300
Block,-1,1,208,4.71,0,0,300,300,300
Block,5,1,166.5,4.71,0,0,300,300,300
Block,25,-13,449.5,4.71,0,0,300,300,300
Block,-2,-13,470,4.71,0,0,300,300,300
Block,-23,1,508.5,4.71,0,0,300,300,300
Block,41,-13,414,4.71,0,0,300,300,300
Block,-11,1,279,4.71,0,0,300,300,300
Block,16,1,36.5,4.71,0,0,300,300,300
Block,54,1,145.5,4.71,0,0,300,300,300
Block,60,1,208,4.71,0,0,300,300,300
Block,26,1,190,4.71,0,0,300,300,300
Block,10,-13,496.5,4.71,0,0,300,300,300
Block,-63,1,-34.5,4.71,0,0,300,300,300
Block,4,1,258.5,4.71,0,0,300,300,300
Block,-16,1,92.5,4.71,0,0,300,300,300
Block,-2,-13,502.5,4.71,0,0,300,300,300
Block,28,1,252.5,4.71,0,0,300,300,300
Block,23,1,139.5,4.71,0,0,300,300,300
Block,1,-13,375.5,4.71,0,0,300,300,300
Block,19,1,45.5,4.71,0,0,300,300,300
Block,-48,1,-7.5,4.71,0,0,300,300,300
Block,-26,1,455.5,4.71,0,0,300,300,300
Block,-17,1,-40,4.71,0,0,300,300,300
Block,31,-13,405,4.71,0,0,300,300,300
Block,53,-13,422.5,4.71,0,0,300,300,300
Block,-32,1,431.5,4.71,0,0,300,300,300
Block,74,-13,399,4.71,0,0,300,300,300
Block,-8,1,314.5,4.71,0,0,300,300,300
Block,-32,1,381.5,4.71,0,0,300,300,300
Block,-29,1,417,4.71,0,0,300,300,300
Block,63,1,216.5,4.71,0,0,300,300,300
Block,51,1,219.5,4.71,0,0,300,300,300
Block,7,1,347.5,4.71,0,0,300,300,300
Block,-21,1,-34.5,4.71,0,0,300,300,300
Block,-36,1,-16.5,4.71,0,0,300,300,300
Block,13,-13,428.5,4.71,0,0,300,300,300
Block,66,1,137,4.71,0,0,300,300,300
Block,71,-13,408,4.71,0,0,300,300,300
Block,10,1,-46,4.71,0,0,300,300,300
Block,-5,-13,434.5,4.71,0,0,300,300,300
Block,-60,1,-40,4.71,0,0,300,300,300
Block,-41,1,425.5,4.71,0,0,300,300,300
Block,14,1,199,4.71,0,0,300,300,300
Block,25,1,270.5,4.71,0,0,300,300,300
Block,1,1,-31.5,4.71,0,0,300,300,300
Block,10,1,-25.5,4.71,0,0,300,300,300
Block,10,1,-13.5,4.71,0,0,300,300,300
Block,-29,1,491,4.71,0,0,300,300,300
Block,-44,1,422.5,4.71,0,0,300,300,300
Block,35,-13,473,4.71,0,0,300,300,300
Block,13,1,356,4.71,0,0,300,300,300
Block,50,-13,505.5,4.71,0,0,300,300,300
Block,-24,1,-28.5,4.71,0,0,300,300,300
Block,28,1,232,4.71,0,0,300,300,300
Block,-48,1,66.5,4.71,0,0,300,300,300
Block,-7,1,134,4.71,0,0,300,300,300
Block,-50,1,502.5,4.71,0,0,300,300,300
Block,-11,1,297,4.71,0,0,300,300,300
Block,19,-13,464,4.71,0,0,300,300,300
Block,13,1,-28.5,4.71,0,0,300,300,300
Block,17,1,160.5,4.71,0,0,300,300,300
Block,2,1,190,4.71,0,0,300,300,300
Block,38,-13,473,4.71,0,0,300,300,300
Block,-33,1,25,4.71,0,0,300,300,300
Block,57,1,139.5,4.71,0,0,300,300,300
Block,-33,1,60.5,4.71,0,0,300,300,300
Block,60,1,107,4.71,0,0,300,300,300
Block,71,-13,387,4.71,0,0,300,300,300
Block,62,-13,502.5,4.71,0,0,300,300,300
Block,1,1,45.5,4.71,0,0,300,300,300
Block,16,1,261.5,4.71,0,0,300,300,300
Block,-2,-13,405,4.71,0,0,300,300,300
Block,16,-13,493.5,4.71,0,0,300,300,300
Block,53,-13,508.5,4.71,0,0,300,300,300
Block,31,-13,505.5,4.71,0,0,300,300,300
Block,11,1,148.5,4.71,0,0,300,300,300
Block,-30,1,25,4.71,0,0,300,300,300
Block,65,-13,464,4.71,0,0,300,300,300
Block,-11,-13,476,4.71,0,0,300,300,300
Block,-38,1,493.5,4.71,0,0,300,300,300
Block,45,1,210.5,4.71,0,0,300,300,300
Block,62,-13,434.5,4.71,0,0,300,300,300
Block,-39,1,87,4.71,0,0,300,300,300
Block,38,-13,464,4.71,0,0,300,300,300
Block,19,1,60.5,4.71,0,0,300,300,300
Block,7,1,371,4.71,0,0,300,300,300
Block,22,1,246.5,4.71,0,0,300,300,300
Block,-2,-13,514.5,4.71,0,0,300,300,300
Block,68,-13,470,4.71,0,0,300,300,300
Block,30,1,196,4.71,0,0,300,300,300
Block,63,1,175,4.71,0,0,300,300,300
Block,-38,1,420,4.71,0,0,300,300,300
Block,-14,1,25,4.71,0,0,300,300,300
Block,19,1,320.5,4.71,0,0,300,300,300
Block,-36,1,36.5,4.71,0,0,300,300,300
Block,-45,1,-34.5,4.71,0,0,300,300,300
Block,-16,1,134,4.71,0,0,300,300,300
Block,2,1,157.5,4.71,0,0,300,300,300
Block,-17,1,431.5,4.71,0,0,300,300,300
Block,77,-13,390,4.71,0,0,300,300,300
Block,19,-13,446.5,4.71,0,0,300,300,300
Block,42,1,101.5,4.71,0,0,300,300,300
Block,22,1,16,4.71,0,0,300,300,300
Block,-48,1,-43,4.71,0,0,300,300,300
Block,68,-13,488,4.71,0,0,300,300,300
Block,66,1,125,4.71,0,0,300,300,300
Block,-2,1,303,4.71,0,0,300,300,300
Block,28,-13,437.5,4.71,0,0,300,300,300
Block,45,1,222.5,4.71,0,0,300,300,300
Block,-5,1,7,4.71,0,0,300,300,300
Block,22,1,-43,4.71,0,0,300,300,300
Block,16,1,235,4.71,0,0,300,300,300
Block,-7,1,222.5,4.71,0,0,300,300,300
Block,1,-13,437.5,4.71,0,0,300,300,300
Block,51,1,205,4.71,0,0,300,300,300
Block,-4,1,137,4.71,0,0,300,300,300
Block,35,-13,387,4.71,0,0,300,300,300
Block,7,1,273.5,4.71,0,0,300,300,300
Block,-51,1,-43,4.71,0,0,300,300,300
