1,-36,-8.344655E-07,2.999996
1,-36,-1.192097E-07,8.999996
1,-36,-1.549721E-06,-3.000004
1,-30,-8.344655E-07,2.999996
1,-30,-1.192097E-07,8.999996
1,-30,-1.549721E-06,-3.000004
1,-48,-1.192097E-07,8.999996
1,-48,-1.192097E-07,-3.000004
1,-48,-1.192097E-07,2.999996
1,-47,-8.344655E-07,1.999996
1,-47,-1.192097E-07,7.999996
1,-47,-1.549721E-06,-4.000004
1,-41,-8.344655E-07,1.999996
1,-41,-1.192097E-07,7.999996
1,-41,-1.549721E-06,-4.000004
1,-35,-8.344655E-07,1.999996
1,-35,-1.192097E-07,7.999996
1,-35,-1.549721E-06,-4.000004
1,-46,-8.344655E-07,1.999996
1,-46,-1.192097E-07,7.999996
1,-46,-1.549721E-06,-4.000004
1,-40,-8.344655E-07,1.999996
1,-40,-1.192097E-07,7.999996
1,-40,-1.549721E-06,-4.000004
1,-34,-8.344655E-07,1.999996
1,-34,-1.192097E-07,7.999996
1,-34,-1.549721E-06,-4.000004
1,-45,-8.344655E-07,1.999996
1,-45,-1.192097E-07,7.999996
1,-45,-1.549721E-06,-4.000004
1,-39,-8.344655E-07,1.999996
1,-39,-1.192097E-07,7.999996
1,-39,-1.549721E-06,-4.000004
1,-33,-8.344655E-07,1.999996
1,-33,-1.192097E-07,7.999996
1,-33,-1.549721E-06,-4.000004
1,-44,-8.344655E-07,1.999996
1,-44,-1.192097E-07,7.999996
1,-44,-1.549721E-06,-4.000004
1,-38,-8.344655E-07,1.999996
1,-38,-1.192097E-07,7.999996
1,-38,-1.549721E-06,-4.000004
1,-32,-8.344655E-07,1.999996
1,-32,-1.192097E-07,7.999996
1,-32,-1.549721E-06,-4.000004
1,-43,-8.344655E-07,1.999996
1,-43,-1.192097E-07,7.999996
1,-43,-1.549721E-06,-4.000004
1,-37,-8.344655E-07,1.999996
1,-37,-1.192097E-07,7.999996
1,-37,-1.549721E-06,-4.000004
1,-31,-8.344655E-07,1.999996
1,-31,-1.192097E-07,7.999996
1,-31,-1.549721E-06,-4.000004
1,-42,-8.344655E-07,1.999996
1,-42,-1.192097E-07,7.999996
1,-42,-1.549721E-06,-4.000004
1,-36,-8.344655E-07,1.999996
1,-36,-1.192097E-07,7.999996
1,-36,-1.549721E-06,-4.000004
1,-30,-8.344655E-07,1.999996
1,-30,-1.192097E-07,7.999996
1,-30,-1.549721E-06,-4.000004
1,-48,-1.192097E-07,7.999996
1,-48,-1.192097E-07,-4.000004
1,-48,-1.192097E-07,1.999996
1,-47,-8.344655E-07,0.9999962
1,-47,-1.192097E-07,6.999996
1,-47,-1.549721E-06,-5.000004
1,-41,-8.344655E-07,0.9999962
1,-41,-1.192097E-07,6.999996
1,-41,-1.549721E-06,-5.000004
1,-35,-8.344655E-07,0.9999962
1,-35,-1.192097E-07,6.999996
1,-35,-1.549721E-06,-5.000004
1,-46,-8.344655E-07,0.9999962
1,-46,-1.192097E-07,6.999996
1,-46,-1.549721E-06,-5.000004
1,-40,-8.344655E-07,0.9999962
1,-40,-1.192097E-07,6.999996
1,-40,-1.549721E-06,-5.000004
1,-34,-8.344655E-07,0.9999962
1,-34,-1.192097E-07,6.999996
1,-34,-1.549721E-06,-5.000004
1,-45,-8.344655E-07,0.9999962
1,-45,-1.192097E-07,6.999996
1,-45,-1.549721E-06,-5.000004
1,-39,-8.344655E-07,0.9999962
1,-39,-1.192097E-07,6.999996
1,-39,-1.549721E-06,-5.000004
1,-33,-8.344655E-07,0.9999962
1,-33,-1.192097E-07,6.999996
1,-33,-1.549721E-06,-5.000004
1,-44,-8.344655E-07,0.9999962
1,-44,-1.192097E-07,6.999996
1,-44,-1.549721E-06,-5.000004
1,-38,-8.344655E-07,0.9999962
1,-38,-1.192097E-07,6.999996
1,-38,-1.549721E-06,-5.000004
1,-32,-8.344655E-07,0.9999962
1,-32,-1.192097E-07,6.999996
1,-32,-1.549721E-06,-5.000004
1,-43,-8.344655E-07,0.9999962
1,-43,-1.192097E-07,6.999996
1,-43,-1.549721E-06,-5.000004
1,-37,-8.344655E-07,0.9999962
1,-37,-1.192097E-07,6.999996
1,-37,-1.549721E-06,-5.000004
1,-31,-8.344655E-07,0.9999962
1,-31,-1.192097E-07,6.999996
1,-31,-1.549721E-06,-5.000004
1,-42,-8.344655E-07,0.9999962
1,-42,-1.192097E-07,6.999996
1,-42,-1.549721E-06,-5.000004
1,-36,-8.344655E-07,0.9999962
1,-36,-1.192097E-07,6.999996
1,-36,-1.549721E-06,-5.000004
1,-30,-8.344655E-07,0.9999962
1,-30,-1.192097E-07,6.999996
1,-30,-1.549721E-06,-5.000004
1,-48,-1.192097E-07,6.999996
1,-48,-1.192097E-07,-5.000004
1,-48,-1.192097E-07,0.9999962
1,-47,-8.344655E-07,-3.814697E-06
1,-47,-1.192097E-07,5.999996
1,-47,-1.549721E-06,-6.000004
1,-41,-8.344655E-07,-3.814697E-06
1,-41,-1.192097E-07,5.999996
1,-41,-1.549721E-06,-6.000004
1,-35,-8.344655E-07,-3.814697E-06
1,-35,-1.192097E-07,5.999996
1,-35,-1.549721E-06,-6.000004
1,-46,-8.344655E-07,-3.814697E-06
1,-46,-1.192097E-07,5.999996
1,-46,-1.549721E-06,-6.000004
1,-40,-8.344655E-07,-3.814697E-06
1,-40,-1.192097E-07,5.999996
1,-40,-1.549721E-06,-6.000004
1,-34,-8.344655E-07,-3.814697E-06
1,-34,-1.192097E-07,5.999996
1,-34,-1.549721E-06,-6.000004
1,-45,-8.344655E-07,-3.814697E-06
1,-45,-1.192097E-07,5.999996
1,-45,-1.549721E-06,-6.000004
1,-39,-8.344655E-07,-3.814697E-06
1,-39,-1.192097E-07,5.999996
1,-39,-1.549721E-06,-6.000004
1,-33,-8.344655E-07,-3.814697E-06
1,-33,-1.192097E-07,5.999996
1,-33,-1.549721E-06,-6.000004
1,-44,-8.344655E-07,-3.814697E-06
1,-44,-1.192097E-07,5.999996
1,-44,-1.549721E-06,-6.000004
1,-38,-8.344655E-07,-3.814697E-06
1,-38,-1.192097E-07,5.999996
1,-38,-1.549721E-06,-6.000004
1,-32,-8.344655E-07,-3.814697E-06
1,-32,-1.192097E-07,5.999996
1,-32,-1.549721E-06,-6.000004
1,-43,-8.344655E-07,-3.814697E-06
1,-43,-1.192097E-07,5.999996
1,-43,-1.549721E-06,-6.000004
1,-37,-8.344655E-07,-3.814697E-06
1,-37,-1.192097E-07,5.999996
1,-37,-1.549721E-06,-6.000004
1,-31,-8.344655E-07,-3.814697E-06
1,-31,-1.192097E-07,5.999996
1,-31,-1.549721E-06,-6.000004
1,-42,-8.344655E-07,-3.814697E-06
1,-42,-1.192097E-07,5.999996
1,-42,-1.549721E-06,-6.000004
1,-36,-8.344655E-07,-3.814697E-06
1,-36,-1.192097E-07,5.999996
1,-36,-1.549721E-06,-6.000004
1,-30,-8.344655E-07,-3.814697E-06
1,-30,-1.192097E-07,5.999996
1,-30,-1.549721E-06,-6.000004
1,-48,-1.192097E-07,5.999996
1,-48,-1.192097E-07,-6.000004
1,-48,-1.192097E-07,-3.814697E-06
1,-47,-8.344655E-07,-1.000004
1,-47,-1.192097E-07,4.999996
1,-47,-1.549721E-06,-7.000004
1,-41,-8.344655E-07,-1.000004
1,-41,-1.192097E-07,4.999996
1,-41,-1.549721E-06,-7.000004
1,-35,-8.344655E-07,-1.000004
1,-35,-1.192097E-07,4.999996
1,-35,-1.549721E-06,-7.000004
1,-46,-8.344655E-07,-1.000004
1,-46,-1.192097E-07,4.999996
1,-46,-1.549721E-06,-7.000004
1,-40,-8.344655E-07,-1.000004
1,-40,-1.192097E-07,4.999996
1,-40,-1.549721E-06,-7.000004
1,-34,-8.344655E-07,-1.000004
1,-34,-1.192097E-07,4.999996
1,-34,-1.549721E-06,-7.000004
1,-45,-8.344655E-07,-1.000004
1,-45,-1.192097E-07,4.999996
1,-45,-1.549721E-06,-7.000004
1,-39,-8.344655E-07,-1.000004
1,-39,-1.192097E-07,4.999996
1,-39,-1.549721E-06,-7.000004
1,-33,-8.344655E-07,-1.000004
1,-33,-1.192097E-07,4.999996
1,-33,-1.549721E-06,-7.000004
1,-44,-8.344655E-07,-1.000004
1,-44,-1.192097E-07,4.999996
1,-44,-1.549721E-06,-7.000004
1,-38,-8.344655E-07,-1.000004
1,-38,-1.192097E-07,4.999996
1,-38,-1.549721E-06,-7.000004
1,-32,-8.344655E-07,-1.000004
1,-32,-1.192097E-07,4.999996
1,-32,-1.549721E-06,-7.000004
1,-43,-8.344655E-07,-1.000004
1,-43,-1.192097E-07,4.999996
1,-43,-1.549721E-06,-7.000004
1,-37,-8.344655E-07,-1.000004
1,-37,-1.192097E-07,4.999996
1,-37,-1.549721E-06,-7.000004
1,-31,-8.344655E-07,-1.000004
1,-31,-1.192097E-07,4.999996
1,-31,-1.549721E-06,-7.000004
1,-42,-8.344655E-07,-1.000004
1,-42,-1.192097E-07,4.999996
1,-42,-1.549721E-06,-7.000004
1,-36,-8.344655E-07,-1.000004
1,-36,-1.192097E-07,4.999996
1,-36,-1.549721E-06,-7.000004
1,-30,-8.344655E-07,-1.000004
1,-30,-1.192097E-07,4.999996
1,-30,-1.549721E-06,-7.000004
1,-48,-1.192097E-07,4.999996
1,-48,-1.192097E-07,-7.000004
1,-48,-1.192097E-07,-1.000004
1,7,3.576278E-06,41
1,7,4.291534E-06,47
1,7,2.861023E-06,35
1,13,3.576278E-06,41
1,13,4.291534E-06,47
1,13,2.861023E-06,35
1,19,3.576278E-06,41
1,19,4.291534E-06,47
1,19,2.861023E-06,35
1,8,3.576278E-06,41
1,8,4.291534E-06,47
1,8,2.861023E-06,35
1,14,3.576278E-06,41
1,14,4.291534E-06,47
1,14,2.861023E-06,35
1,20,3.576278E-06,41
1,20,4.291534E-06,47
1,20,2.861023E-06,35
1,9,3.576278E-06,41
1,9,4.291534E-06,47
1,9,2.861023E-06,35
1,15,3.576278E-06,41
1,15,4.291534E-06,47
1,15,2.861023E-06,35
1,21,3.576278E-06,41
1,21,4.291534E-06,47
1,21,2.861023E-06,35
1,3,4.291534E-06,47
1,10,3.576278E-06,41
1,10,4.291534E-06,47
1,10,2.861023E-06,35
1,16,3.576278E-06,41
1,16,4.291534E-06,47
1,16,2.861023E-06,35
1,22,3.576278E-06,41
1,22,4.291534E-06,47
1,22,2.861023E-06,35
1,11,3.576278E-06,41
1,11,4.291534E-06,47
1,11,2.861023E-06,35
1,17,3.576278E-06,41
1,17,4.291534E-06,47
1,17,2.861023E-06,35
1,23,3.576278E-06,41
1,23,4.291534E-06,47
1,23,2.861023E-06,35
1,5,4.291534E-06,47
1,12,3.576278E-06,41
1,12,4.291534E-06,47
1,12,2.861023E-06,35
1,18,3.576278E-06,41
1,18,4.291534E-06,47
1,18,2.861023E-06,35
1,24,3.576278E-06,41
1,24,4.291534E-06,47
1,24,2.861023E-06,35
1,6,4.291534E-06,47
1,6,4.291534E-06,35
1,6,4.291534E-06,41
1,7,3.576278E-06,40
1,7,4.291534E-06,46
1,7,2.861023E-06,34
1,13,3.576278E-06,40
1,13,4.291534E-06,46
1,13,2.861023E-06,34
1,19,3.576278E-06,40
1,19,4.291534E-06,46
1,19,2.861023E-06,34
1,8,3.576278E-06,40
1,8,4.291534E-06,46
1,8,2.861023E-06,34
1,14,3.576278E-06,40
1,14,4.291534E-06,46
1,14,2.861023E-06,34
1,20,3.576278E-06,40
1,20,4.291534E-06,46
1,20,2.861023E-06,34
1,9,3.576278E-06,40
1,9,4.291534E-06,46
1,9,2.861023E-06,34
1,15,3.576278E-06,40
1,15,4.291534E-06,46
1,15,2.861023E-06,34
1,21,3.576278E-06,40
1,21,4.291534E-06,46
1,21,2.861023E-06,34
1,3,4.291534E-06,46
1,10,3.576278E-06,40
1,10,4.291534E-06,46
1,10,2.861023E-06,34
1,16,3.576278E-06,40
1,16,4.291534E-06,46
1,16,2.861023E-06,34
1,22,3.576278E-06,40
1,22,4.291534E-06,46
1,22,2.861023E-06,34
1,11,3.576278E-06,40
1,11,4.291534E-06,46
1,11,2.861023E-06,34
1,17,3.576278E-06,40
1,17,4.291534E-06,46
1,17,2.861023E-06,34
1,23,3.576278E-06,40
1,23,4.291534E-06,46
1,23,2.861023E-06,34
1,5,4.291534E-06,46
1,12,3.576278E-06,40
1,12,4.291534E-06,46
1,12,2.861023E-06,34
1,18,3.576278E-06,40
1,18,4.291534E-06,46
1,18,2.861023E-06,34
1,24,3.576278E-06,40
1,24,4.291534E-06,46
1,24,2.861023E-06,34
1,6,4.291534E-06,46
1,6,4.291534E-06,34
1,6,4.291534E-06,40
1,7,3.576278E-06,39
1,7,4.291534E-06,45
1,7,2.861023E-06,33
1,13,3.576278E-06,39
1,13,4.291534E-06,45
1,13,2.861023E-06,33
1,19,3.576278E-06,39
1,19,4.291534E-06,45
1,19,2.861023E-06,33
1,8,3.576278E-06,39
1,8,4.291534E-06,45
1,8,2.861023E-06,33
1,14,3.576278E-06,39
1,14,4.291534E-06,45
1,14,2.861023E-06,33
1,20,3.576278E-06,39
1,20,4.291534E-06,45
1,20,2.861023E-06,33
1,9,3.576278E-06,39
1,9,4.291534E-06,45
1,9,2.861023E-06,33
1,15,3.576278E-06,39
1,15,4.291534E-06,45
1,15,2.861023E-06,33
1,21,3.576278E-06,39
1,21,4.291534E-06,45
1,21,2.861023E-06,33
1,10,3.576278E-06,39
1,10,4.291534E-06,45
1,10,2.861023E-06,33
1,16,3.576278E-06,39
1,16,4.291534E-06,45
1,16,2.861023E-06,33
1,22,3.576278E-06,39
1,22,4.291534E-06,45
1,22,2.861023E-06,33
1,11,3.576278E-06,39
1,11,4.291534E-06,45
1,11,2.861023E-06,33
1,17,3.576278E-06,39
1,17,4.291534E-06,45
1,17,2.861023E-06,33
1,23,3.576278E-06,39
1,23,4.291534E-06,45
1,23,2.861023E-06,33
1,12,3.576278E-06,39
1,12,4.291534E-06,45
1,12,2.861023E-06,33
1,18,3.576278E-06,39
1,18,4.291534E-06,45
1,18,2.861023E-06,33
1,24,3.576278E-06,39
1,24,4.291534E-06,45
1,24,2.861023E-06,33
1,6,4.291534E-06,45
1,6,4.291534E-06,33
1,6,4.291534E-06,39
1,7,3.576278E-06,38
1,7,4.291534E-06,44
1,7,2.861023E-06,32
1,13,3.576278E-06,38
1,13,4.291534E-06,44
1,13,2.861023E-06,32
1,19,3.576278E-06,38
1,19,4.291534E-06,44
1,19,2.861023E-06,32
1,8,3.576278E-06,38
1,8,4.291534E-06,44
1,8,2.861023E-06,32
1,14,3.576278E-06,38
1,14,4.291534E-06,44
1,14,2.861023E-06,32
1,20,3.576278E-06,38
1,20,4.291534E-06,44
1,20,2.861023E-06,32
1,9,3.576278E-06,38
1,9,4.291534E-06,44
1,9,2.861023E-06,32
1,15,3.576278E-06,38
1,15,4.291534E-06,44
1,15,2.861023E-06,32
1,21,3.576278E-06,38
1,21,4.291534E-06,44
1,21,2.861023E-06,32
1,10,3.576278E-06,38
1,10,4.291534E-06,44
1,10,2.861023E-06,32
1,16,3.576278E-06,38
1,16,4.291534E-06,44
1,16,2.861023E-06,32
1,22,3.576278E-06,38
1,22,4.291534E-06,44
1,22,2.861023E-06,32
1,11,3.576278E-06,38
1,11,4.291534E-06,44
1,11,2.861023E-06,32
1,17,3.576278E-06,38
1,17,4.291534E-06,44
1,17,2.861023E-06,32
1,23,3.576278E-06,38
1,23,4.291534E-06,44
1,23,2.861023E-06,32
1,12,3.576278E-06,38
1,12,4.291534E-06,44
1,12,2.861023E-06,32
1,18,3.576278E-06,38
1,18,4.291534E-06,44
1,18,2.861023E-06,32
1,24,3.576278E-06,38
1,24,4.291534E-06,44
1,24,2.861023E-06,32
1,6,4.291534E-06,44
1,6,4.291534E-06,32
1,6,4.291534E-06,38
1,7,3.576278E-06,37
1,7,4.291534E-06,43
1,7,2.861023E-06,31
1,13,3.576278E-06,37
1,13,4.291534E-06,43
1,13,2.861023E-06,31
1,19,3.576278E-06,37
1,19,4.291534E-06,43
1,19,2.861023E-06,31
1,8,3.576278E-06,37
1,8,4.291534E-06,43
1,8,2.861023E-06,31
1,14,3.576278E-06,37
1,14,4.291534E-06,43
1,14,2.861023E-06,31
1,20,3.576278E-06,37
1,20,4.291534E-06,43
1,20,2.861023E-06,31
1,9,3.576278E-06,37
1,9,4.291534E-06,43
1,9,2.861023E-06,31
1,15,3.576278E-06,37
1,15,4.291534E-06,43
1,15,2.861023E-06,31
1,21,3.576278E-06,37
1,21,4.291534E-06,43
1,21,2.861023E-06,31
1,10,3.576278E-06,37
1,10,4.291534E-06,43
1,10,2.861023E-06,31
1,16,3.576278E-06,37
1,16,4.291534E-06,43
1,16,2.861023E-06,31
1,22,3.576278E-06,37
1,22,4.291534E-06,43
1,22,2.861023E-06,31
1,11,3.576278E-06,37
1,11,4.291534E-06,43
1,11,2.861023E-06,31
1,17,3.576278E-06,37
1,17,4.291534E-06,43
1,17,2.861023E-06,31
1,23,3.576278E-06,37
1,23,4.291534E-06,43
1,23,2.861023E-06,31
1,12,3.576278E-06,37
1,12,4.291534E-06,43
1,12,2.861023E-06,31
1,18,3.576278E-06,37
1,18,4.291534E-06,43
1,18,2.861023E-06,31
1,24,3.576278E-06,37
1,24,4.291534E-06,43
1,24,2.861023E-06,31
1,6,4.291534E-06,43
1,6,4.291534E-06,31
1,6,4.291534E-06,37
1,7,3.576278E-06,36
1,7,4.291534E-06,42
1,7,2.861023E-06,30
1,13,3.576278E-06,36
1,13,4.291534E-06,42
1,13,2.861023E-06,30
1,19,3.576278E-06,36
1,19,4.291534E-06,42
1,19,2.861023E-06,30
1,8,3.576278E-06,36
1,8,4.291534E-06,42
1,8,2.861023E-06,30
1,14,3.576278E-06,36
1,14,4.291534E-06,42
1,14,2.861023E-06,30
1,20,3.576278E-06,36
1,20,4.291534E-06,42
1,20,2.861023E-06,30
1,9,3.576278E-06,36
1,9,4.291534E-06,42
1,9,2.861023E-06,30
1,15,3.576278E-06,36
1,15,4.291534E-06,42
1,15,2.861023E-06,30
1,21,3.576278E-06,36
1,21,4.291534E-06,42
1,21,2.861023E-06,30
1,10,3.576278E-06,36
1,10,4.291534E-06,42
1,10,2.861023E-06,30
1,16,3.576278E-06,36
1,16,4.291534E-06,42
1,16,2.861023E-06,30
1,22,3.576278E-06,36
1,22,4.291534E-06,42
1,22,2.861023E-06,30
1,11,3.576278E-06,36
1,11,4.291534E-06,42
1,11,2.861023E-06,30
1,17,3.576278E-06,36
1,17,4.291534E-06,42
1,17,2.861023E-06,30
1,23,3.576278E-06,36
1,23,4.291534E-06,42
1,23,2.861023E-06,30
1,12,3.576278E-06,36
1,12,4.291534E-06,42
1,12,2.861023E-06,30
1,18,3.576278E-06,36
1,18,4.291534E-06,42
1,18,2.861023E-06,30
1,24,3.576278E-06,36
1,24,4.291534E-06,42
1,24,2.861023E-06,30
1,6,4.291534E-06,42
1,6,4.291534E-06,30
1,6,4.291534E-06,36
1,-15,3.576278E-06,41
1,-15,4.291534E-06,47
1,-15,2.861023E-06,35
1,-9,3.576278E-06,41
1,-9,4.291534E-06,47
1,-9,2.861023E-06,35
1,-3,3.576278E-06,41
1,-3,4.291534E-06,47
1,-3,2.861023E-06,35
1,-14,3.576278E-06,41
1,-14,4.291534E-06,47
1,-14,2.861023E-06,35
1,-8,3.576278E-06,41
1,-8,4.291534E-06,47
1,-8,2.861023E-06,35
1,-2,3.576278E-06,41
1,-2,4.291534E-06,47
1,-2,2.861023E-06,35
1,-13,3.576278E-06,41
1,-13,4.291534E-06,47
1,-13,2.861023E-06,35
1,-7,3.576278E-06,41
1,-7,4.291534E-06,47
1,-7,2.861023E-06,35
1,-1,3.576278E-06,41
1,-1,4.291534E-06,47
1,-1,2.861023E-06,35
1,-19,4.291534E-06,47
1,-12,3.576278E-06,41
1,-12,4.291534E-06,47
1,-12,2.861023E-06,35
1,-6,3.576278E-06,41
1,-6,4.291534E-06,47
1,-6,2.861023E-06,35
1,0,3.576278E-06,41
1,0,4.291534E-06,47
1,0,2.861023E-06,35
1,-11,3.576278E-06,41
1,-11,4.291534E-06,47
1,-11,2.861023E-06,35
1,-5,3.576278E-06,41
1,-5,4.291534E-06,47
1,-5,2.861023E-06,35
1,1,3.576278E-06,41
1,1,4.291534E-06,47
1,1,2.861023E-06,35
1,-17,4.291534E-06,47
1,-10,3.576278E-06,41
1,-10,4.291534E-06,47
1,-10,2.861023E-06,35
1,-4,3.576278E-06,41
1,-4,4.291534E-06,47
1,-4,2.861023E-06,35
1,2,3.576278E-06,41
1,2,4.291534E-06,47
1,2,2.861023E-06,35
1,-16,4.291534E-06,47
1,-16,4.291534E-06,35
1,-16,4.291534E-06,41
1,-15,3.576278E-06,40
1,-15,4.291534E-06,46
1,-15,2.861023E-06,34
1,-9,3.576278E-06,40
1,-9,4.291534E-06,46
1,-9,2.861023E-06,34
1,-3,3.576278E-06,40
1,-3,4.291534E-06,46
1,-3,2.861023E-06,34
1,-14,3.576278E-06,40
1,-14,4.291534E-06,46
1,-14,2.861023E-06,34
1,-8,3.576278E-06,40
1,-8,4.291534E-06,46
1,-8,2.861023E-06,34
1,-2,3.576278E-06,40
1,-2,4.291534E-06,46
1,-2,2.861023E-06,34
1,-13,3.576278E-06,40
1,-13,4.291534E-06,46
1,-13,2.861023E-06,34
1,-7,3.576278E-06,40
1,-7,4.291534E-06,46
1,-7,2.861023E-06,34
1,-1,3.576278E-06,40
1,-1,4.291534E-06,46
1,-1,2.861023E-06,34
1,-19,4.291534E-06,46
1,-12,3.576278E-06,40
1,-12,4.291534E-06,46
1,-12,2.861023E-06,34
1,-6,3.576278E-06,40
1,-6,4.291534E-06,46
1,-6,2.861023E-06,34
1,0,3.576278E-06,40
1,0,4.291534E-06,46
1,0,2.861023E-06,34
1,-11,3.576278E-06,40
1,-11,4.291534E-06,46
1,-11,2.861023E-06,34
1,-5,3.576278E-06,40
1,-5,4.291534E-06,46
1,-5,2.861023E-06,34
1,1,3.576278E-06,40
1,1,4.291534E-06,46
1,1,2.861023E-06,34
1,-17,4.291534E-06,46
1,-10,3.576278E-06,40
1,-10,4.291534E-06,46
1,-10,2.861023E-06,34
1,-4,3.576278E-06,40
1,-4,4.291534E-06,46
1,-4,2.861023E-06,34
1,2,3.576278E-06,40
1,2,4.291534E-06,46
1,2,2.861023E-06,34
1,-16,4.291534E-06,46
1,-16,4.291534E-06,34
1,-16,4.291534E-06,40
1,-15,3.576278E-06,39
1,-15,4.291534E-06,45
1,-15,2.861023E-06,33
1,-9,3.576278E-06,39
1,-9,4.291534E-06,45
1,-9,2.861023E-06,33
1,-3,3.576278E-06,39
1,-3,4.291534E-06,45
1,-3,2.861023E-06,33
1,-14,3.576278E-06,39
1,-14,4.291534E-06,45
1,-14,2.861023E-06,33
1,-8,3.576278E-06,39
1,-8,4.291534E-06,45
1,-8,2.861023E-06,33
1,-2,3.576278E-06,39
1,-2,4.291534E-06,45
1,-2,2.861023E-06,33
1,-13,3.576278E-06,39
1,-13,4.291534E-06,45
1,-13,2.861023E-06,33
1,-7,3.576278E-06,39
1,-7,4.291534E-06,45
1,-7,2.861023E-06,33
1,-1,3.576278E-06,39
1,-1,4.291534E-06,45
1,-1,2.861023E-06,33
1,-12,3.576278E-06,39
1,-12,4.291534E-06,45
1,-12,2.861023E-06,33
1,-6,3.576278E-06,39
1,-6,4.291534E-06,45
1,-6,2.861023E-06,33
1,0,3.576278E-06,39
1,0,4.291534E-06,45
1,0,2.861023E-06,33
1,-11,3.576278E-06,39
1,-11,4.291534E-06,45
1,-11,2.861023E-06,33
1,-5,3.576278E-06,39
